1,224,224,3,48,1.8400e+02,16,7,7,3,64,7.7140e+03,16,112,112,64,48,1.0736e+07,16,2,2,3,3,3,3
2,56,56,64,48,1.8961e+06,16,1,1,64,64,3.3580e+03,16,56,56,64,48,3.7881e+06,16,1,1,0,0,0,0
3,56,56,64,48,3.7881e+06,16,3,3,64,192,9.0685e+04,16,56,56,192,48,1.4861e+07,16,1,1,1,1,1,1
4,28,28,192,48,1.4370e+06,16,1,1,192,96,1.5114e+04,16,28,28,96,48,1.8313e+06,16,1,1,0,0,0,0
5,28,28,192,48,1.4370e+06,16,1,1,192,16,2.5190e+03,16,28,28,16,48,2.7216e+05,16,1,1,0,0,0,0
6,28,28,192,48,1.4370e+06,16,1,1,192,64,1.0076e+04,16,28,28,64,48,8.9733e+05,16,1,1,0,0,0,0
7,28,28,96,48,1.8313e+06,16,3,3,96,128,9.0685e+04,16,28,28,128,48,2.5588e+06,16,1,1,1,1,1,1
8,28,28,16,48,2.7216e+05,16,5,5,16,32,3.7780e+03,16,28,28,32,48,7.1376e+05,16,1,1,2,2,2,2
9,28,28,192,48,4.8235e+05,16,1,1,192,32,5.0380e+03,16,28,28,32,48,6.7765e+05,16,1,1,0,0,0,0
10,28,28,256,48,4.8475e+06,16,1,1,256,128,2.6869e+04,16,28,28,128,48,2.9738e+06,16,1,1,0,0,0,0
11,28,28,256,48,4.8475e+06,16,1,1,256,32,6.7170e+03,16,28,28,32,48,4.5672e+05,16,1,1,0,0,0,0
12,28,28,256,48,4.8475e+06,16,1,1,256,128,2.6869e+04,16,28,28,128,48,2.8005e+06,16,1,1,0,0,0,0
13,28,28,128,48,2.9738e+06,16,3,3,128,192,1.8137e+05,16,28,28,192,48,5.5406e+06,16,1,1,1,1,1,1
14,28,28,32,48,4.5672e+05,16,5,5,32,96,2.2671e+04,16,28,28,96,48,2.7668e+06,16,1,1,2,2,2,2
15,28,28,256,48,2.0196e+06,16,1,1,256,64,1.3434e+04,16,28,28,64,48,1.2554e+06,16,1,1,0,0,0,0
16,14,14,480,48,1.4343e+06,16,1,1,480,96,3.7785e+04,16,14,14,96,48,5.1207e+05,16,1,1,0,0,0,0
17,14,14,480,48,1.4343e+06,16,1,1,480,16,6.2970e+03,16,14,14,16,48,3.5470e+04,16,1,1,0,0,0,0
18,14,14,480,48,1.4343e+06,16,1,1,480,192,7.5571e+04,16,14,14,192,48,1.0897e+06,16,1,1,0,0,0,0
19,14,14,96,48,5.1207e+05,16,3,3,96,208,1.4736e+05,16,14,14,208,48,1.3615e+06,16,1,1,1,1,1,1
20,14,14,16,48,3.5470e+04,16,5,5,16,48,5.6670e+03,16,14,14,48,48,2.3283e+05,16,1,1,2,2,2,2
21,14,14,480,48,3.1986e+05,16,1,1,480,64,2.5190e+04,16,14,14,64,48,3.3142e+05,16,1,1,0,0,0,0
22,14,14,512,48,3.0154e+06,16,1,1,512,112,4.7022e+04,16,14,14,112,48,6.3485e+05,16,1,1,0,0,0,0
23,14,14,512,48,3.0154e+06,16,1,1,512,24,1.0076e+04,16,14,14,24,48,8.0826e+04,16,1,1,0,0,0,0
24,14,14,512,48,3.0154e+06,16,1,1,512,160,6.7174e+04,16,14,14,160,48,7.8776e+05,16,1,1,0,0,0,0
25,14,14,112,48,6.3485e+05,16,3,3,112,224,1.8515e+05,16,14,14,224,48,1.4998e+06,16,1,1,1,1,1,1
26,14,14,24,48,8.0826e+04,16,5,5,24,64,1.1335e+04,16,14,14,64,48,3.9694e+05,16,1,1,2,2,2,2
27,14,14,512,48,1.2891e+06,16,1,1,512,64,2.6869e+04,16,14,14,64,48,4.0179e+05,16,1,1,0,0,0,0
