1,224,224,3,48,1.8389e+02,16,7,7,3,64,9.2950e+03,16,112,112,64,48,1.1189e+07,16,2,2,3,3,3,3
2,56,56,64,48,2.0929e+06,16,1,1,64,64,4.0460e+03,16,56,56,64,48,4.1177e+06,16,1,1,0,0,0,0
3,56,56,64,48,4.1177e+06,16,3,3,64,192,1.0926e+05,16,56,56,192,48,1.5199e+07,16,1,1,1,1,1,1
4,28,28,192,48,1.6521e+06,16,1,1,192,96,1.8210e+04,16,28,28,96,48,1.8201e+06,16,1,1,0,0,0,0
5,28,28,192,48,1.6521e+06,16,1,1,192,16,3.0350e+03,16,28,28,16,48,2.7542e+05,16,1,1,0,0,0,0
6,28,28,192,48,1.6521e+06,16,1,1,192,64,1.2140e+04,16,28,28,64,48,9.1770e+05,16,1,1,0,0,0,0
7,28,28,96,48,1.8201e+06,16,3,3,96,128,1.0926e+05,16,28,28,128,48,2.5850e+06,16,1,1,1,1,1,1
8,28,28,16,48,2.7542e+05,16,5,5,16,32,4.5520e+03,16,28,28,32,48,6.9264e+05,16,1,1,2,2,2,2
9,28,28,192,48,6.2378e+05,16,1,1,192,32,6.0700e+03,16,28,28,32,48,6.5802e+05,16,1,1,0,0,0,0
10,28,28,256,48,4.8533e+06,16,1,1,256,128,3.2374e+04,16,28,28,128,48,2.9446e+06,16,1,1,0,0,0,0
11,28,28,256,48,4.8533e+06,16,1,1,256,32,8.0930e+03,16,28,28,32,48,4.7456e+05,16,1,1,0,0,0,0
12,28,28,256,48,4.8533e+06,16,1,1,256,128,3.2374e+04,16,28,28,128,48,2.8466e+06,16,1,1,0,0,0,0
13,28,28,128,48,2.9446e+06,16,3,3,128,192,2.1853e+05,16,28,28,192,48,5.6636e+06,16,1,1,1,1,1,1
14,28,28,32,48,4.7456e+05,16,5,5,32,96,2.7316e+04,16,28,28,96,48,2.7852e+06,16,1,1,2,2,2,2
15,28,28,256,48,2.0896e+06,16,1,1,256,64,1.6187e+04,16,28,28,64,48,1.2661e+06,16,1,1,0,0,0,0
16,14,14,480,48,1.5724e+06,16,1,1,480,96,4.5527e+04,16,14,14,96,48,5.1427e+05,16,1,1,0,0,0,0
17,14,14,480,48,1.5724e+06,16,1,1,480,16,7.5870e+03,16,14,14,16,48,3.4260e+04,16,1,1,0,0,0,0
18,14,14,480,48,1.5724e+06,16,1,1,480,192,9.1054e+04,16,14,14,192,48,1.1023e+06,16,1,1,0,0,0,0
19,14,14,96,48,5.1427e+05,16,3,3,96,208,1.7756e+05,16,14,14,208,48,1.3887e+06,16,1,1,1,1,1,1
