1,224,224,3,48,0,16,7,7,3,64,0,16,112,112,64,48,1.9574e+07,16,2,2,3,3,3,3
2,56,56,64,48,1.6203e+06,16,1,1,64,64,0,16,56,56,64,48,4.4569e+06,16,1,1,0,0,0,0
3,56,56,64,48,4.4569e+06,16,3,3,64,192,0,16,56,56,192,48,2.2573e+07,16,1,1,1,1,1,1
4,28,28,192,48,3.235e+06,16,1,1,192,96,0,16,28,28,96,48,1.6181e+06,16,1,1,0,0,0,0
5,28,28,192,48,3.235e+06,16,1,1,192,16,0,16,28,28,16,48,1.3457e+05,16,1,1,0,0,0,0
6,28,28,192,48,3.235e+06,16,1,1,192,64,0,16,28,28,64,48,9.5228e+05,16,1,1,0,0,0,0
7,28,28,96,48,1.6181e+06,16,3,3,96,128,0,16,28,28,128,48,2.7169e+06,16,1,1,1,1,1,1
8,28,28,16,48,1.3457e+05,16,5,5,16,32,0,16,28,28,32,48,6.8242e+05,16,1,1,2,2,2,2
9,28,28,192,48,1.2729e+06,16,1,1,192,32,0,16,28,28,32,48,6.2572e+05,16,1,1,0,0,0,0
10,28,28,256,48,4.9774e+06,16,1,1,256,128,0,16,28,28,128,48,2.6511e+06,16,1,1,0,0,0,0
11,28,28,256,48,4.9774e+06,16,1,1,256,32,0,16,28,28,32,48,5.1353e+05,16,1,1,0,0,0,0
12,28,28,256,48,4.9774e+06,16,1,1,256,128,0,16,28,28,128,48,3.8306e+06,16,1,1,0,0,0,0
13,28,28,128,48,2.6511e+06,16,3,3,128,192,0,16,28,28,192,48,6.3363e+06,16,1,1,1,1,1,1
14,28,28,32,48,5.1353e+05,16,5,5,32,96,0,16,28,28,96,48,3.2186e+06,16,1,1,2,2,2,2
15,28,28,256,48,1.8615e+06,16,1,1,256,64,0,16,28,28,64,48,2.0048e+06,16,1,1,0,0,0,0
16,14,14,480,48,2.73e+06,16,1,1,480,96,0,16,14,14,96,48,4.1188e+05,16,1,1,0,0,0,0
17,14,14,480,48,2.73e+06,16,1,1,480,16,0,16,14,14,16,48,48623,16,1,1,0,0,0,0
18,14,14,480,48,2.73e+06,16,1,1,480,192,0,16,14,14,192,48,1.3594e+06,16,1,1,0,0,0,0
19,14,14,96,48,4.1188e+05,16,3,3,96,208,0,16,14,14,208,48,1.6859e+06,16,1,1,1,1,1,1
20,14,14,16,48,48623,16,5,5,16,48,0,16,14,14,48,48,3.549e+05,16,1,1,2,2,2,2
21,14,14,480,48,1.2308e+06,16,1,1,480,64,0,16,14,14,64,48,5.1391e+05,16,1,1,0,0,0,0
22,14,14,512,48,3.9141e+06,16,1,1,512,112,0,16,14,14,112,48,4.4172e+05,16,1,1,0,0,0,0
23,14,14,512,48,3.9141e+06,16,1,1,512,24,0,16,14,14,24,48,70583,16,1,1,0,0,0,0
24,14,14,512,48,3.9141e+06,16,1,1,512,160,0,16,14,14,160,48,6.8362e+05,16,1,1,0,0,0,0
25,14,14,112,48,4.4172e+05,16,3,3,112,224,0,16,14,14,224,48,1.2367e+06,16,1,1,1,1,1,1
26,14,14,24,48,70583,16,5,5,24,64,0,16,14,14,64,48,3.967e+05,16,1,1,2,2,2,2
27,14,14,512,48,2.5292e+06,16,1,1,512,64,0,16,14,14,64,48,3.8951e+05,16,1,1,0,0,0,0
28,14,14,512,48,2.7065e+06,16,1,1,512,128,0,16,14,14,128,48,5.9604e+05,16,1,1,0,0,0,0
29,14,14,512,48,2.7065e+06,16,1,1,512,24,0,16,14,14,24,48,95169,16,1,1,0,0,0,0
30,14,14,512,48,2.7065e+06,16,1,1,512,128,0,16,14,14,128,48,6.1879e+05,16,1,1,0,0,0,0
31,14,14,128,48,5.9604e+05,16,3,3,128,256,0,16,14,14,256,48,1.5673e+06,16,1,1,1,1,1,1
32,14,14,24,48,95169,16,5,5,24,64,0,16,14,14,64,48,3.9809e+05,16,1,1,2,2,2,2
33,14,14,512,48,1.2011e+06,16,1,1,512,64,0,16,14,14,64,48,4.2336e+05,16,1,1,0,0,0,0
34,14,14,512,48,3.0075e+06,16,1,1,512,144,0,16,14,14,144,48,8.3094e+05,16,1,1,0,0,0,0
35,14,14,512,48,3.0075e+06,16,1,1,512,32,0,16,14,14,32,48,1.3131e+05,16,1,1,0,0,0,0
36,14,14,512,48,3.0075e+06,16,1,1,512,112,0,16,14,14,112,48,7.3912e+05,16,1,1,0,0,0,0
37,14,14,144,48,8.3094e+05,16,3,3,144,288,0,16,14,14,288,48,2.1567e+06,16,1,1,1,1,1,1
38,14,14,32,48,1.3131e+05,16,5,5,32,64,0,16,14,14,64,48,4.918e+05,16,1,1,2,2,2,2
39,14,14,512,48,1.6715e+06,16,1,1,512,64,0,16,14,14,64,48,5.2075e+05,16,1,1,0,0,0,0
40,14,14,528,48,3.9084e+06,16,1,1,528,160,0,16,14,14,160,48,6.2188e+05,16,1,1,0,0,0,0
41,14,14,528,48,3.9084e+06,16,1,1,528,32,0,16,14,14,32,48,1.043e+05,16,1,1,0,0,0,0
42,14,14,528,48,3.9084e+06,16,1,1,528,256,0,16,14,14,256,48,1.9464e+06,16,1,1,0,0,0,0
43,14,14,160,48,6.2188e+05,16,3,3,160,320,0,16,14,14,320,48,2.5839e+06,16,1,1,1,1,1,1
