1,224,224,3,48,1.8363e+02,16,7,7,3,64,6.3030e+03,16,112,112,64,48,1.0757e+07,16,2,2,3,3,3,3
2,56,56,64,48,1.8901e+06,16,1,1,64,64,2.7440e+03,16,56,56,64,48,3.7883e+06,16,1,1,0,0,0,0
3,56,56,64,48,3.7883e+06,16,3,3,64,192,7.4096e+04,16,56,56,192,48,1.4799e+07,16,1,1,1,1,1,1
4,28,28,192,48,1.4311e+06,16,1,1,192,96,1.2349e+04,16,28,28,96,48,1.8295e+06,16,1,1,0,0,0,0
5,28,28,192,48,1.4311e+06,16,1,1,192,16,2.0580e+03,16,28,28,16,48,2.7310e+05,16,1,1,0,0,0,0
6,28,28,192,48,1.4311e+06,16,1,1,192,64,8.2320e+03,16,28,28,64,48,8.9237e+05,16,1,1,0,0,0,0
7,28,28,96,48,1.8295e+06,16,3,3,96,128,7.4096e+04,16,28,28,128,48,2.5557e+06,16,1,1,1,1,1,1
8,28,28,16,48,2.7310e+05,16,5,5,16,32,3.0870e+03,16,28,28,32,48,7.1696e+05,16,1,1,2,2,2,2
9,28,28,192,48,4.8347e+05,16,1,1,192,32,4.1160e+03,16,28,28,32,48,6.7435e+05,16,1,1,0,0,0,0
10,28,28,256,48,4.8394e+06,16,1,1,256,128,2.1954e+04,16,28,28,128,48,2.9688e+06,16,1,1,0,0,0,0
11,28,28,256,48,4.8394e+06,16,1,1,256,32,5.4880e+03,16,28,28,32,48,4.5511e+05,16,1,1,0,0,0,0
12,28,28,256,48,4.8394e+06,16,1,1,256,128,2.1954e+04,16,28,28,128,48,2.7981e+06,16,1,1,0,0,0,0
13,28,28,128,48,2.9688e+06,16,3,3,128,192,1.4819e+05,16,28,28,192,48,5.5373e+06,16,1,1,1,1,1,1
14,28,28,32,48,4.5511e+05,16,5,5,32,96,1.8524e+04,16,28,28,96,48,2.7668e+06,16,1,1,2,2,2,2
15,28,28,256,48,2.0176e+06,16,1,1,256,64,1.0977e+04,16,28,28,64,48,1.2555e+06,16,1,1,0,0,0,0
